"id-mapa","anio","mes","dia","fecha","franja","tipo","subtipo","uso_arma","uso_moto","barrio","comuna","latitud","longitud","cantidad"
542019,"2016","JUNIO","JUEVES","2016-06-02",15,"Robo","Robo total","SI","NO","VILLA LUGANO",8,"-34.6653764609999","-58.470629516",1
542022,"2016","JUNIO","DOMINGO","2016-06-26",0,"Robo","Robo total","NO","NO","FLORES",7,"-34.621148929","-58.4706056589999",1
542025,"2016","JUNIO","LUNES","2016-06-06",10,"Robo","Robo total","NO","NO","PARQUE AVELLANEDA",9,"-34.6411220589999","-58.4705869869999",1
542028,"2016","JUNIO","MIERCOLES","2016-06-15",19,"Robo","Robo total","NO","NO","FLORES",7,"-34.625046141","-58.470568639",1
542031,"2016","JUNIO","JUEVES","2016-06-02",13,"Robo","Robo total","NO","SI","VILLA GRAL. MITRE",11,"-34.616040029","-58.4704177249999",1
542034,"2016","JUNIO","SABADO","2016-06-11",22,"Robo","Robo total","NO","NO","FLORES",7,"-34.632916009","-58.470315133",1
542037,"2016","JUNIO","MARTES","2016-06-21",19,"Robo","Robo total","NO","NO","FLORES",7,"-34.632916009","-58.470315133",1
542040,"2016","JUNIO","LUNES","2016-06-20",13,"Robo","Robo total","NO","NO","FLORES",7,"-34.638988044","-58.470261378",1
542043,"2016","JUNIO","MARTES","2016-06-07",22,"Robo","Robo total","NO","NO","VILLA LUGANO",8,"-34.677877559","-58.470257843",1
542046,"2016","JUNIO","MIERCOLES","2016-06-22",15,"Robo","Robo total","NO","NO","VILLA LUGANO",8,"-34.67086475","-58.470212255",1
542049,"2016","MAYO","DOMINGO","2016-05-08",6,"Robo","Robo total","NO","NO","PARQUE AVELLANEDA",9,"-34.637366457","-58.471375226",1
542052,"2016","JUNIO","MIERCOLES","2016-06-15",22,"Robo","Robo total","NO","NO","NUÑEZ",13,"-34.5421013339999","-58.470203377",1
542055,"2016","MAYO","LUNES","2016-05-23",14,"Robo","Robo automotor","SI","NO","PARQUE AVELLANEDA",9,"-34.637366457","-58.471375226",1
542058,"2016","JUNIO","SABADO","2016-06-11",10,"Robo","Robo total","NO","NO","NUÑEZ",13,"-34.550521139","-58.4701762609999",1
542061,"2016","JUNIO","LUNES","2016-06-06",20,"Robo","Robo total","SI","SI","VILLA GRAL. MITRE",11,"-34.610200855","-58.470170552",1
542064,"2016","JUNIO","LUNES","2016-06-13",18,"Robo","Robo total","NO","NO","VILLA GRAL. MITRE",11,"-34.61299416","-58.470044735",1
542067,"2016","JUNIO","JUEVES","2016-06-16",5,"Robo","Robo total","NO","NO","FLORES",7,"-34.626242771","-58.470039662",1
542070,"2016","JUNIO","JUEVES","2016-06-30",13,"Robo","Robo total","NO","NO","FLORES",7,"-34.622596872","-58.470035724",1
542073,"2016","JUNIO","JUEVES","2016-06-02",20,"Robo","Robo total","NO","NO","VILLA GRAL. MITRE",11,"-34.605980686","-58.470013604",1
542076,"2016","JUNIO","MIERCOLES","2016-06-22",9,"Robo","Robo total","NO","NO","PATERNAL",15,"-34.588229046","-58.470012181",1
542079,"2016","JUNIO","JUEVES","2016-06-30",5,"Robo","Robo total","NO","NO","FLORES",7,"-34.6297347949999","-58.469991899",1
542082,"2016","JUNIO","LUNES","2016-06-20",18,"Robo","Robo total","SI","SI","VILLA SOLDATI",8,"-34.664790991","-58.4699421249999",1
542085,"2016","JUNIO","VIERNES","2016-06-17",21,"Robo","Robo total","NO","NO","NUÑEZ",13,"-34.544161303","-58.469910157",1
542088,"2016","JUNIO","MARTES","2016-06-14",19,"Robo","Robo total","NO","NO","PATERNAL",15,"-34.601424535","-58.4698836809999",1
542091,"2016","JUNIO","DOMINGO","2016-06-05",19,"Robo","Robo total","NO","NO","PARQUE AVELLANEDA",9,"-34.64397945","-58.469803763",1
542094,"2016","JUNIO","MIERCOLES","2016-06-15",19,"Robo","Robo total","SI","NO","VILLA LUGANO",8,"-34.6724588079999","-58.469752012",1
542097,"2016","JUNIO","DOMINGO","2016-06-19",17,"Robo","Robo total","NO","NO","VILLA LUGANO",8,"-34.6724588079999","-58.469752012",1
542100,"2016","JUNIO","VIERNES","2016-06-10",19,"Robo","Robo total","NO","NO","VILLA GRAL. MITRE",11,"-34.612759679","-58.4697365879999",1
542103,"2016","JUNIO","MIERCOLES","2016-06-15",19,"Robo","Robo total","NO","NO","NUÑEZ",13,"-34.5468489089999","-58.469648079",1
542106,"2016","JUNIO","MARTES","2016-06-21",21,"Robo","Robo total","NO","SI","VILLA LUGANO",8,"-34.66621951","-58.4695776839999",1
542109,"2016","JUNIO","LUNES","2016-06-13",10,"Robo","Robo total","NO","NO","SAAVEDRA",12,"-34.549042742","-58.469575227",1
542112,"2016","JUNIO","VIERNES","2016-06-03",22,"Robo","Robo total","NO","NO","FLORES",7,"-34.6347950269999","-58.469547599",1
542115,"2016","JUNIO","LUNES","2016-06-27",21,"Robo","Robo total","SI","NO","PATERNAL",15,"-34.601430701","-58.4695302929999",1
542118,"2016","JUNIO","MARTES","2016-06-14",12,"Robo","Robo total","NO","NO","FLORES",7,"-34.637768487","-58.46950629",1
542121,"2016","JUNIO","SABADO","2016-06-11",17,"Robo","Robo total","SI","NO","NUÑEZ",13,"-34.547217044","-58.469445252",1
542124,"2016","JUNIO","MARTES","2016-06-07",10,"Robo","Robo total","SI","NO","FLORES",7,"-34.6310073999999","-58.469412416",1
542127,"2016","JUNIO","JUEVES","2016-06-16",14,"Robo","Robo total","NO","NO","FLORES",7,"-34.6310073999999","-58.469412416",1
542130,"2016","JUNIO","JUEVES","2016-06-23",9,"Robo","Robo total","NO","NO","FLORES",7,"-34.6310073999999","-58.469412416",1
542133,"2016","JUNIO","SABADO","2016-06-25",5,"Robo","Robo total","SI","NO","FLORES",7,"-34.6310073999999","-58.469412416",1
542136,"2016","JUNIO","SABADO","2016-06-18",8,"Robo","Robo total","NO","NO","VILLA LUGANO",8,"-34.6595327869999","-58.4693025139999",1
542139,"2016","JUNIO","MIERCOLES","2016-06-22",7,"Robo","Robo total","NO","NO","NUÑEZ",13,"-34.552634956","-58.4692479839999",1
542142,"2016","JUNIO","JUEVES","2016-06-23",6,"Robo","Robo total","SI","NO","VILLA GRAL. MITRE",11,"-34.614023628","-58.4692063329999",1
542145,"2016","JUNIO","LUNES","2016-06-27",19,"Robo","Robo total","NO","SI","FLORES",7,"-34.624618901","-58.469202659",1
542148,"2016","JUNIO","VIERNES","2016-06-24",18,"Robo","Robo total","SI","NO","NUÑEZ",13,"-34.547664598","-58.469099123",1
542151,"2016","JUNIO","SABADO","2016-06-11",17,"Robo","Robo total","NO","NO","NUÑEZ",13,"-34.547475048","-58.469087251",1
542154,"2016","JUNIO","MARTES","2016-06-14",8,"Robo","Robo total","NO","SI","VILLA GRAL. MITRE",11,"-34.613955082","-58.4690764599999",1
542157,"2016","JUNIO","MIERCOLES","2016-06-15",7,"Robo","Robo total","NO","NO","VILLA LUGANO",8,"-34.671800833","-58.469033177",1
542160,"2016","JUNIO","MARTES","2016-06-07",17,"Robo","Robo total","NO","SI","NUÑEZ",13,"-34.55133433","-58.469032146",1
542163,"2016","JUNIO","SABADO","2016-06-11",15,"Robo","Robo total","NO","NO","FLORES",7,"-34.625313919","-58.4689650879999",1
542166,"2016","JUNIO","MIERCOLES","2016-06-29",2,"Robo","Robo total","NO","NO","NUÑEZ",13,"-34.552960239","-58.4689209049999",1
542169,"2016","JUNIO","MIERCOLES","2016-06-08",20,"Robo","Robo total","NO","SI","FLORES",7,"-34.618102597","-58.468864432",1
542172,"2016","JUNIO","LUNES","2016-06-20",12,"Robo","Robo total","NO","NO","FLORES",7,"-34.618102597","-58.468864432",1
542175,"2016","JUNIO","MARTES","2016-06-28",17,"Robo","Robo total","NO","NO","FLORES",7,"-34.6363130299999","-58.468802406",1
542178,"2016","JUNIO","DOMINGO","2016-06-05",1,"Robo","Robo total","SI","NO","FLORES",7,"-34.621134976","-58.4687883139999",1
542181,"2016","JUNIO","LUNES","2016-06-06",6,"Robo","Robo total","NO","NO","NUÑEZ",13,"-34.548078225","-58.468784355",1
542184,"2016","JUNIO","VIERNES","2016-06-10",5,"Robo","Robo total","NO","NO","FLORES",7,"-34.63245954","-58.468775093",1
542187,"2016","JUNIO","MARTES","2016-06-14",17,"Robo","Robo total","NO","SI","FLORES",7,"-34.63245954","-58.468775093",1
542190,"2016","JUNIO","DOMINGO","2016-06-26",1,"Robo","Robo total","NO","SI","FLORES",7,"-34.622183417","-58.468691339",1
542193,"2016","JUNIO","JUEVES","2016-06-23",0,"Robo","Robo total","NO","NO","VILLA GRAL. MITRE",11,"-34.6121875819999","-58.46867872",1
542196,"2016","JUNIO","SABADO","2016-06-25",18,"Robo","Robo total","SI","SI","VILLA GRAL. MITRE",11,"-34.6121875819999","-58.46867872",1
542199,"2016","JUNIO","SABADO","2016-06-25",20,"Robo","Robo total","NO","NO","PARQUE AVELLANEDA",9,"-34.646798221","-58.468669604",1
542202,"2016","JUNIO","JUEVES","2016-06-16",23,"Robo","Robo total","NO","SI","FLORES",7,"-34.629393563","-58.468656976",1
542205,"2016","JUNIO","JUEVES","2016-06-02",15,"Robo","Robo total","SI","SI","PARQUE AVELLANEDA",9,"-34.6419447329999","-58.4686026909999",1
542208,"2016","JUNIO","JUEVES","2016-06-16",2,"Robo","Robo total","SI","NO","VILLA GRAL. MITRE",11,"-34.60534489","-58.468548207",1
542211,"2016","JUNIO","VIERNES","2016-06-10",12,"Robo","Robo total","NO","NO","FLORES",7,"-34.627281727","-58.4685460379999",1
542214,"2016","JUNIO","LUNES","2016-06-13",20,"Robo","Robo total","NO","NO","PARQUE AVELLANEDA",9,"-34.6450615279999","-58.468537951",1
542217,"2016","JUNIO","MARTES","2016-06-14",13,"Robo","Robo total","NO","SI","PARQUE AVELLANEDA",9,"-34.6487298719999","-58.468535919",1
542220,"2016","JUNIO","DOMINGO","2016-06-19",12,"Robo","Robo total","NO","NO","PARQUE AVELLANEDA",9,"-34.6487298719999","-58.468535919",1
542223,"2016","JUNIO","MARTES","2016-06-14",11,"Robo","Robo total","SI","NO","FLORES",7,"-34.6328543029999","-58.4685321649999",1
542226,"2016","JUNIO","SABADO","2016-06-25",21,"Robo","Robo total","NO","NO","VILLA GRAL. MITRE",11,"-34.616412926","-58.468530242",1
542229,"2016","JUNIO","MARTES","2016-06-14",15,"Robo","Robo total","NO","SI","PATERNAL",15,"-34.6016970759999","-58.4685161099999",1
542232,"2016","JUNIO","MARTES","2016-06-14",15,"Robo","Robo total","NO","SI","VILLA GRAL. MITRE",11,"-34.608016155","-58.468455545",1
542235,"2016","JUNIO","VIERNES","2016-06-24",14,"Robo","Robo total","NO","NO","VILLA LUGANO",8,"-34.6723420119999","-58.4683468219999",1
542238,"2016","JUNIO","VIERNES","2016-06-24",23,"Robo","Robo total","NO","NO","VILLA LUGANO",8,"-34.6723420119999","-58.4683468219999",1
542241,"2016","JUNIO","JUEVES","2016-06-30",23,"Robo","Robo total","NO","NO","NUÑEZ",13,"-34.5486209119999","-58.4682811879999",1
542244,"2016","JUNIO","SABADO","2016-06-11",14,"Robo","Robo total","NO","NO","COGHLAN",12,"-34.562344766","-58.4682183639999",1
542247,"2016","JUNIO","DOMINGO","2016-06-12",5,"Robo","Robo total","NO","NO","VILLA GRAL. MITRE",11,"-34.614839989","-58.468161212",1
542250,"2016","JULIO","LUNES","2016-07-18",20,"Robo","Robo total","NO","NO","PARQUE AVELLANEDA",9,"-34.656308575","-58.4736160529999",1
542253,"2016","JULIO","JUEVES","2016-07-07",17,"Robo","Robo total","NO","NO","VILLA LUGANO",8,"-34.661977846","-58.473608988",1
542256,"2016","JULIO","VIERNES","2016-07-01",19,"Robo","Robo total","NO","NO","VILLA LUGANO",8,"-34.679549429","-58.473547719",1
542259,"2016","JULIO","DOMINGO","2016-07-10",6,"Robo","Robo total","NO","NO","PATERNAL",15,"-34.6041869759999","-58.473527684",1
542262,"2016","JULIO","VIERNES","2016-07-22",17,"Robo","Robo total","NO","SI","PATERNAL",15,"-34.6041869759999","-58.473527684",1
542265,"2016","JULIO","JUEVES","2016-07-07",16,"Robo","Robo total","NO","NO","NUÑEZ",13,"-34.5384689959999","-58.4733744119999",1
542268,"2016","JULIO","VIERNES","2016-07-15",14,"Robo","Robo total","NO","NO","NUÑEZ",13,"-34.5384689959999","-58.4733744119999",1
542271,"2016","JULIO","LUNES","2016-07-25",15,"Robo","Robo automotor","SI","NO","SAAVEDRA",12,"-34.551027124","-58.473295604",1
542274,"2016","JULIO","MARTES","2016-07-12",12,"Robo","Robo total","NO","NO","COGHLAN",12,"-34.5557304019999","-58.473284625",1
542277,"2016","JULIO","SABADO","2016-07-02",11,"Robo","Robo total","NO","NO","PARQUE AVELLANEDA",9,"-34.6430451859999","-58.473283193",1
542280,"2016","JULIO","JUEVES","2016-07-21",23,"Robo","Robo total","NO","NO","FLORESTA",10,"-34.636141621","-58.473267413",1
542283,"2016","JULIO","SABADO","2016-07-16",1,"Robo","Robo total","SI","NO","VILLA LUGANO",8,"-34.675555158","-58.4732367089999",1
542286,"2016","JULIO","VIERNES","2016-07-29",18,"Robo","Robo total","SI","NO","VILLA LUGANO",8,"-34.675580415","-58.473229434",1
542289,"2016","JULIO","JUEVES","2016-07-21",20,"Robo","Robo total","SI","NO","VILLA RIACHUELO",8,"-34.686672592","-58.473187127",1
542292,"2016","JULIO","JUEVES","2016-07-21",0,"Robo","Robo total","NO","NO","VILLA LUGANO",8,"-34.6773450709999","-58.473163523",1
542295,"2016","JULIO","DOMINGO","2016-07-03",1,"Robo","Robo total","NO","NO","VILLA LUGANO",8,"-34.674495497","-58.473149204",1
542298,"2016","JULIO","SABADO","2016-07-30",20,"Robo","Robo total","NO","NO","VILLA GRAL. MITRE",11,"-34.609057364","-58.473005288",1
542301,"2016","JULIO","DOMINGO","2016-07-24",5,"Robo","Robo automotor","SI","NO","FLORES",7,"-34.6310393369999","-58.472978165",1
542304,"2016","JULIO","DOMINGO","2016-07-10",16,"Robo","Robo total","NO","NO","PARQUE AVELLANEDA",9,"-34.6468516319999","-58.472968508",1
542307,"2016","JULIO","LUNES","2016-07-25",15,"Robo","Robo total","NO","NO","PATERNAL",15,"-34.601295181","-58.472947308",1
542310,"2016","JULIO","SABADO","2016-07-30",16,"Robo","Robo total","NO","NO","SAAVEDRA",12,"-34.547961254","-58.472942627",1
542313,"2016","JULIO","DOMINGO","2016-07-31",2,"Robo","Robo total","NO","NO","VILLA LUGANO",8,"-34.662619789","-58.4728945699999",1
542316,"2016","JULIO","SABADO","2016-07-23",20,"Robo","Robo total","NO","NO","VILLA LUGANO",8,"-34.684364171","-58.472877895",1
542319,"2016","JULIO","JUEVES","2016-07-28",10,"Robo","Robo total","NO","NO","VILLA LUGANO",8,"-34.684364171","-58.472877895",1
542322,"2016","JULIO","MIERCOLES","2016-07-27",9,"Robo","Robo total","NO","SI","FLORESTA",10,"-34.634031723","-58.472872482",1
542325,"2016","JULIO","MIERCOLES","2016-07-20",16,"Robo","Robo total","SI","SI","VILLA URQUIZA",12,"-34.572861798","-58.4728484139999",1
542328,"2016","JULIO","LUNES","2016-07-11",17,"Robo","Robo total","NO","SI","VILLA GRAL. MITRE",11,"-34.6134104079999","-58.4728329929999",1
542331,"2016","JULIO","DOMINGO","2016-07-10",17,"Robo","Robo total","NO","SI","FLORESTA",10,"-34.6339724589999","-58.472828845",1
542334,"2016","JULIO","MIERCOLES","2016-07-06",19,"Robo","Robo total","NO","NO","VILLA GRAL. MITRE",11,"-34.6103118889999","-58.4727830429999",1
542337,"2016","JULIO","JUEVES","2016-07-21",20,"Robo","Robo total","NO","NO","NUÑEZ",13,"-34.539240771","-58.472772748",1
542340,"2016","JULIO","MIERCOLES","2016-07-06",18,"Robo","Robo automotor","NO","NO","VILLA LUGANO",8,"-34.680641362","-58.472737616",1
542343,"2016","JULIO","MARTES","2016-07-19",20,"Robo","Robo total","NO","NO","NUÑEZ",13,"-34.5401560509999","-58.4726201249999",1
542346,"2016","JULIO","JUEVES","2016-07-07",10,"Robo","Robo total","SI","NO","PARQUE AVELLANEDA",9,"-34.6376706099999","-58.472525848",1
542349,"2016","JULIO","DOMINGO","2016-07-10",2,"Robo","Robo total","SI","NO","PARQUE AVELLANEDA",9,"-34.6376706099999","-58.472525848",1
542352,"2016","JULIO","SABADO","2016-07-30",21,"Robo","Robo total","NO","NO","VILLA ORTUZAR",15,"-34.5775070989999","-58.47245528",1
542355,"2016","JULIO","LUNES","2016-07-11",13,"Robo","Robo total","NO","NO","VILLA ORTUZAR",15,"-34.5762942229999","-58.472437213",1
542358,"2016","JULIO","VIERNES","2016-07-22",20,"Robo","Robo automotor","SI","NO","VILLA RIACHUELO",8,"-34.685964579","-58.472400393",1
542361,"2016","JULIO","MARTES","2016-07-19",14,"Robo","Robo total","NO","NO","COGHLAN",12,"-34.5598281159999","-58.4723921739999",1
542364,"2016","JULIO","VIERNES","2016-07-22",9,"Robo","Robo total","NO","NO","PATERNAL",15,"-34.603429864","-58.4723731079999",1
542367,"2016","JULIO","VIERNES","2016-07-15",9,"Robo","Robo total","NO","NO","FLORES",7,"-34.6324501239999","-58.472365058",1
542370,"2016","JULIO","LUNES","2016-07-04",18,"Robo","Robo total","NO","NO","FLORESTA",10,"-34.635178437","-58.4723502749999",1
542373,"2016","JULIO","MIERCOLES","2016-07-06",16,"Robo","Robo total","NO","NO","VILLA LUGANO",8,"-34.6656647259999","-58.47234623",1
542376,"2016","JULIO","DOMINGO","2016-07-17",12,"Robo","Robo total","NO","NO","VILLA RIACHUELO",8,"-34.6898176679999","-58.472291018",1
542379,"2016","JULIO","DOMINGO","2016-07-24",19,"Robo","Robo total","NO","SI","SAAVEDRA",12,"-34.5470651059999","-58.4722909769999",1
542382,"2016","JULIO","MIERCOLES","2016-07-27",1,"Robo","Robo total","NO","NO","VILLA GRAL. MITRE",11,"-34.605879418","-58.4722377209999",1
542385,"2016","JULIO","JUEVES","2016-07-28",19,"Robo","Robo total","NO","NO","PATERNAL",15,"-34.603255362","-58.4722195369999",1
542388,"2016","JULIO","SABADO","2016-07-23",11,"Robo","Robo total","NO","NO","FLORES",7,"-34.625942139","-58.472180252",1
542391,"2016","JULIO","JUEVES","2016-07-21",0,"Robo","Robo total","NO","NO","PATERNAL",15,"-34.60226205","-58.4721321759999",1
542394,"2016","JULIO","MARTES","2016-07-12",23,"Robo","Robo total","SI","SI","COGHLAN",12,"-34.555702175","-58.4721195549999",1
542397,"2016","JULIO","DOMINGO","2016-07-31",15,"Robo","Robo total","NO","NO","VILLA RIACHUELO",8,"-34.6936780359999","-58.4721108959999",1
542400,"2016","JULIO","SABADO","2016-07-16",12,"Robo","Robo total","NO","NO","NUÑEZ",13,"-34.54102426","-58.4720329259999",1
542403,"2016","JULIO","MARTES","2016-07-19",10,"Robo","Robo total","NO","NO","VILLA LUGANO",8,"-34.6782170989999","-58.472007892",1
542406,"2016","JULIO","SABADO","2016-07-23",22,"Robo","Robo total","NO","NO","VILLA GRAL. MITRE",11,"-34.60822959","-58.471990509",1
542409,"2016","JULIO","MIERCOLES","2016-07-20",13,"Robo","Robo total","NO","SI","SAAVEDRA",12,"-34.546881927","-58.471912389",1
542412,"2016","JULIO","DOMINGO","2016-07-31",19,"Robo","Robo total","SI","NO","VILLA LUGANO",8,"-34.675324771","-58.471894522",1
542415,"2016","JULIO","DOMINGO","2016-07-24",10,"Robo","Robo total","NO","NO","PARQUE AVELLANEDA",9,"-34.6411225259999","-58.4718908469999",1
542418,"2016","JULIO","DOMINGO","2016-07-03",23,"Robo","Robo total","NO","NO","PARQUE AVELLANEDA",9,"-34.658184166","-58.471885114",1
542421,"2016","JULIO","LUNES","2016-07-25",22,"Robo","Robo total","SI","NO","VILLA GRAL. MITRE",11,"-34.6084822289999","-58.47187151",1
542424,"2016","JULIO","JUEVES","2016-07-28",11,"Robo","Robo total","SI","NO","VILLA LUGANO",8,"-34.667070805","-58.471868421",1
542427,"2016","JULIO","LUNES","2016-07-25",0,"Robo","Robo total","SI","NO","VILLA ORTUZAR",15,"-34.576789441","-58.471847001",1
542430,"2016","JULIO","MARTES","2016-07-05",19,"Robo","Robo total","SI","NO","FLORESTA",10,"-34.636161751","-58.471839066",1
542433,"2016","JULIO","DOMINGO","2016-07-24",12,"Robo","Robo total","NO","NO","VILLA GRAL. MITRE",11,"-34.6111942209999","-58.471792603",1
542436,"2016","JULIO","LUNES","2016-07-11",6,"Robo","Robo total","NO","NO","FLORES",7,"-34.63068599","-58.4717854899999",1
542439,"2016","JULIO","JUEVES","2016-07-14",17,"Robo","Robo total","NO","NO","FLORES",7,"-34.63068599","-58.4717854899999",1
542442,"2016","JULIO","DOMINGO","2016-07-10",4,"Robo","Robo total","NO","NO","VILLA LUGANO",8,"-34.670960938","-58.471760361",1
542445,"2016","JULIO","DOMINGO","2016-07-31",5,"Robo","Robo total","NO","NO","SAAVEDRA",12,"-34.5445855749999","-58.471737251",1
542448,"2016","JULIO","MARTES","2016-07-19",13,"Robo","Robo total","SI","NO","PATERNAL",15,"-34.5884064489999","-58.471694379",1
542451,"2016","JULIO","SABADO","2016-07-09",8,"Robo","Robo total","NO","NO","NUÑEZ",13,"-34.553723659","-58.471569965",1
542454,"2016","JULIO","DOMINGO","2016-07-24",10,"Robo","Robo total","NO","NO","COGHLAN",12,"-34.560589245","-58.4715174369999",1
542457,"2016","JULIO","LUNES","2016-07-11",10,"Robo","Robo total","SI","NO","PARQUE AVELLANEDA",9,"-34.645703215","-58.471482459",1
542460,"2016","JULIO","MARTES","2016-07-19",13,"Robo","Robo total","NO","NO","NUÑEZ",13,"-34.537546661","-58.471458969",1
542463,"2016","JULIO","VIERNES","2016-07-01",20,"Robo","Robo automotor","SI","NO","VILLA RIACHUELO",8,"-34.6929612599999","-58.471458355",1
542466,"2016","JULIO","DOMINGO","2016-07-17",8,"Robo","Robo total","SI","SI","VILLA GRAL. MITRE",11,"-34.611079252","-58.471448884",1
542469,"2016","JULIO","VIERNES","2016-07-22",7,"Robo","Robo total","SI","SI","VILLA GRAL. MITRE",11,"-34.611079252","-58.471448884",1
542472,"2016","JULIO","DOMINGO","2016-07-24",23,"Robo","Robo total","NO","SI","SAAVEDRA",12,"-34.548728942","-58.471444173",1
542475,"2016","JULIO","SABADO","2016-07-16",19,"Robo","Robo total","SI","NO","VILLA LUGANO",8,"-34.6686836879999","-58.471404132",1
542478,"2016","JULIO","SABADO","2016-07-16",15,"Robo","Robo total","NO","NO","VILLA LUGANO",8,"-34.666539714","-58.471376944",1
542481,"2016","JULIO","MARTES","2016-07-12",23,"Robo","Robo total","NO","NO","VILLA LUGANO",8,"-34.673874508","-58.4713216659999",1
542484,"2016","JULIO","MIERCOLES","2016-07-20",18,"Robo","Robo total","NO","NO","NUÑEZ",13,"-34.5536316989999","-58.4712853729999",1
542487,"2016","JULIO","MIERCOLES","2016-07-06",12,"Robo","Robo total","SI","SI","FLORES",7,"-34.6321523739999","-58.4711132099999",1
542490,"2016","JULIO","VIERNES","2016-07-15",18,"Robo","Robo total","NO","SI","FLORES",7,"-34.6321523739999","-58.4711132099999",1
542493,"2016","JULIO","MIERCOLES","2016-07-27",20,"Robo","Robo total","NO","NO","VILLA GRAL. MITRE",11,"-34.6094853989999","-58.471093896",1
542496,"2016","JULIO","DOMINGO","2016-07-17",21,"Robo","Robo total","NO","NO","VILLA RIACHUELO",8,"-34.6981538969999","-58.471090073",1
542499,"2016","JULIO","MARTES","2016-07-12",8,"Robo","Robo total","NO","NO","COGHLAN",12,"-34.556937735","-58.4710584649999",1
542502,"2016","JULIO","SABADO","2016-07-16",16,"Robo","Robo total","NO","NO","VILLA LUGANO",8,"-34.675407944","-58.471050567",1
542505,"2016","JULIO","MARTES","2016-07-26",15,"Robo","Robo total","SI","NO","VILLA LUGANO",8,"-34.675407944","-58.471050567",1
542508,"2016","JULIO","VIERNES","2016-07-01",13,"Robo","Robo total","SI","NO","VILLA LUGANO",8,"-34.6772774209999","-58.4710219409999",1
542511,"2016","JULIO","MIERCOLES","2016-07-20",16,"Robo","Robo total","NO","NO","NUÑEZ",13,"-34.552454224","-58.470978152",1
542514,"2016","JULIO","DOMINGO","2016-07-10",11,"Robo","Robo total","NO","NO","VILLA GRAL. MITRE",11,"-34.6052760919999","-58.470911416",1
542517,"2016","JULIO","MIERCOLES","2016-07-13",21,"Robo","Robo total","NO","NO","FLORES",7,"-34.628969242","-58.470847947",1
542520,"2016","JULIO","MIERCOLES","2016-07-27",21,"Robo","Robo total","SI","NO","BELGRANO",13,"-34.565451912","-58.4708394359999",1
542523,"2016","JULIO","VIERNES","2016-07-01",19,"Robo","Robo automotor","SI","NO","VILLA LUGANO",8,"-34.6742616189999","-58.470834451",1
542526,"2016","JULIO","MARTES","2016-07-12",20,"Robo","Robo total","SI","NO","VILLA RIACHUELO",8,"-34.697925384","-58.470765937",1
542529,"2016","JULIO","SABADO","2016-07-02",9,"Robo","Robo total","NO","NO","VILLA GRAL. MITRE",11,"-34.603920003","-58.4707400359999",1
542532,"2016","JULIO","VIERNES","2016-07-08",12,"Robo","Robo total","NO","NO","VILLA RIACHUELO",8,"-34.6961756229999","-58.4705999999999",1
542535,"2016","JULIO","SABADO","2016-07-02",18,"Robo","Robo total","SI","SI","PARQUE AVELLANEDA",9,"-34.645158285","-58.4705844809999",1
542538,"2016","JULIO","LUNES","2016-07-04",5,"Robo","Robo total","NO","NO","VILLA LUGANO",8,"-34.671850365","-58.470580524",1
542541,"2016","JULIO","SABADO","2016-07-23",17,"Robo","Robo total","NO","NO","VILLA RIACHUELO",8,"-34.686198981","-58.470558868",1
542544,"2016","JULIO","JUEVES","2016-07-07",23,"Robo","Robo total","NO","SI","PARQUE AVELLANEDA",9,"-34.639435401","-58.4704891179999",1
542547,"2016","JULIO","LUNES","2016-07-25",22,"Robo","Robo total","NO","NO","NUÑEZ",13,"-34.554290432","-58.470448695",1
542550,"2016","JULIO","MARTES","2016-07-05",13,"Robo","Robo total","NO","SI","NUÑEZ",13,"-34.5442514279999","-58.470389863",1
542553,"2016","JULIO","MARTES","2016-07-05",16,"Robo","Robo total","NO","NO","VILLA LUGANO",8,"-34.683535305","-58.470292504",1
542556,"2016","JULIO","DOMINGO","2016-07-10",21,"Robo","Robo total","NO","NO","VILLA LUGANO",8,"-34.683535305","-58.470292504",1
542559,"2016","JULIO","MIERCOLES","2016-07-13",10,"Robo","Robo total","NO","NO","BELGRANO",13,"-34.566566553","-58.4702702019999",1
542562,"2016","JULIO","DOMINGO","2016-07-10",18,"Robo","Robo total","NO","NO","VILLA GRAL. MITRE",11,"-34.6062666089999","-58.470247161",1
542565,"2016","JULIO","MARTES","2016-07-05",7,"Robo","Robo total","NO","NO","FLORES",7,"-34.630292808","-58.4702303619999",1
542568,"2016","JULIO","MARTES","2016-07-05",21,"Robo","Robo total","NO","NO","FLORES",7,"-34.630292808","-58.4702303619999",1
542571,"2016","JULIO","DOMINGO","2016-07-10",6,"Robo","Robo total","NO","NO","FLORES",7,"-34.630292808","-58.4702303619999",1
542574,"2016","JULIO","MIERCOLES","2016-07-13",8,"Robo","Robo total","NO","SI","FLORES",7,"-34.630292808","-58.4702303619999",1
542577,"2016","JULIO","SABADO","2016-07-16",14,"Robo","Robo total","NO","NO","FLORES",7,"-34.630292808","-58.4702303619999",1
542580,"2016","JULIO","MARTES","2016-07-19",18,"Robo","Robo total","NO","NO","FLORES",7,"-34.630292808","-58.4702303619999",1
542583,"2016","AGOSTO","MARTES","2016-08-23",3,"Robo","Robo total","SI","SI","SAAVEDRA",12,"-34.550099218","-58.471594936",1
542586,"2016","JULIO","SABADO","2016-07-23",6,"Robo","Robo total","NO","NO","FLORES",7,"-34.630292808","-58.4702303619999",1
