"id-mapa","anio","mes","dia","fecha","franja","tipo","subtipo","uso_arma","uso_moto","barrio","comuna","latitud","longitud","cantidad"
593599,2017,"JUNIO","JUEVES","2017-06-15",4,"Robo","Robo total","NO","NO","BARRACAS",4,-34.6471598,-58.3717522,1
593602,2017,"JUNIO","JUEVES","2017-06-15",4,"Robo","Robo total","NO","SI","RECOLETA",2,-34.599544,-58.395908,1
593605,2017,"JUNIO","JUEVES","2017-06-15",2,"Robo","Robo total","NO","NO","SAN NICOLAS",1,-34.6005708,-58.3867563,1
593608,2017,"JUNIO","JUEVES","2017-06-15",0,"Robo","Robo total","NO","NO","PARQUE AVELLANEDA",9,-34.6476482,-58.4682579,1
593611,2017,"JUNIO","JUEVES","2017-06-15",1,"Robo","Robo total","NO","NO","BALVANERA",3,-34.6182947,-58.3945087,1
593614,2017,"JUNIO","JUEVES","2017-06-15",0,"Robo","Robo total","NO","NO","BALVANERA",3,-34.603467,-58.3946799,1
593617,2017,"JUNIO","JUEVES","2017-06-15",0,"Robo","Robo total","NO","NO","SAN NICOLAS",1,-34.6051598,-58.3920915,1
593620,2017,"JUNIO","JUEVES","2017-06-15",12,"Robo","Robo total","NO","NO","BELGRANO",13,-34.5529226,-58.4509189,1
593623,2017,"JUNIO","JUEVES","2017-06-15",13,"Robo","Robo total","NO","NO","VILLA URQUIZA",12,-34.5662043,-58.491671,1
593626,2017,"JUNIO","JUEVES","2017-06-15",21,"Robo","Robo total","NO","NO","PATERNAL",15,-34.5910988,-58.4730516,1
593629,2017,"JUNIO","JUEVES","2017-06-15",15,"Robo","Robo total","SI","NO","VERSALLES",10,-34.6312722,-58.5232862,1
593632,2017,"JUNIO","JUEVES","2017-06-15",12,"Robo","Robo total","NO","NO","ALMAGRO",5,-34.6211487,-58.4192135,1
593635,2017,"JUNIO","JUEVES","2017-06-15",20,"Robo","Robo total","NO","NO","SAN NICOLAS",1,-34.6039888,-58.3865311,1
593638,2017,"JUNIO","JUEVES","2017-06-15",14,"Robo","Robo total","NO","SI","BALVANERA",3,-34.6093632,-58.4145737,1
593641,2017,"JUNIO","JUEVES","2017-06-15",16,"Robo","Robo total","NO","NO","PALERMO",14,-34.591431,-58.4343765,1
593644,2017,"JUNIO","JUEVES","2017-06-15",19,"Robo","Robo total","NO","NO","VILLA GRAL. MITRE",11,-34.6177984,-58.4691304,1
593647,2017,"JUNIO","JUEVES","2017-06-15",16,"Robo","Robo total","SI","NO","BARRACAS",4,-34.6307898,-58.3705441,1
593650,2017,"JUNIO","JUEVES","2017-06-15",18,"Robo","Robo total","NO","NO","FLORES",7,-34.6306931,-58.4696661,1
593653,2017,"JUNIO","JUEVES","2017-06-15",12,"Robo","Robo total","NO","NO","ALMAGRO",5,-34.6213772,-58.4222259,1
593656,2017,"JUNIO","VIERNES","2017-06-16",13,"Robo","Robo total","NO","NO","NUÑEZ",13,-34.5424644,-58.4648682,1
593659,2017,"JUNIO","VIERNES","2017-06-16",14,"Robo","Robo total","NO","NO","PARQUE CHACABUCO",7,-34.6383847,-58.4408729,1
593662,2017,"JUNIO","VIERNES","2017-06-16",17,"Robo","Robo total","NO","NO","MATADEROS",9,-34.6516067,-58.5099333,1
593665,2017,"JUNIO","VIERNES","2017-06-16",8,"Robo","Robo total","SI","NO","FLORESTA",10,-34.6246315,-58.4827982,1
593668,2017,"JUNIO","VIERNES","2017-06-16",18,"Robo","Robo total","NO","NO","BALVANERA",3,-34.6074802,-58.4137753,1
593671,2017,"JUNIO","VIERNES","2017-06-16",17,"Robo","Robo total","NO","NO","SAAVEDRA",12,-34.5441241,-58.478881,1
593674,2017,"JUNIO","VIERNES","2017-06-16",18,"Robo","Robo total","NO","SI","FLORES",7,-34.6263587,-58.4715884,1
593677,2017,"JUNIO","VIERNES","2017-06-16",23,"Robo","Robo total","SI","NO","SAAVEDRA",12,-34.5469708,-58.4731073,1
593680,2017,"JUNIO","VIERNES","2017-06-16",23,"Robo","Robo total","SI","NO","COLEGIALES",13,-34.5715738,-58.4494002,1
593683,2017,"JUNIO","VIERNES","2017-06-16",18,"Robo","Robo total","NO","NO","VILLA LUGANO",8,-34.6744528,-58.4689575,1
593686,2017,"JUNIO","VIERNES","2017-06-16",21,"Robo","Robo total","NO","NO","MONSERRAT",1,-34.6112917,-58.3719922,1
593689,2017,"JUNIO","VIERNES","2017-06-16",22,"Robo","Robo total","NO","NO","PALERMO",14,-34.5966404,-58.4170082,1
593692,2017,"JUNIO","VIERNES","2017-06-16",16,"Robo","Robo total","NO","NO","PALERMO",14,-34.5901202,-58.4260765,1
593695,2017,"JUNIO","VIERNES","2017-06-16",21,"Robo","Robo total","NO","NO","VILLA SANTA RITA",11,-34.6144083,-58.4790305,1
593698,2017,"JUNIO","VIERNES","2017-06-16",18,"Robo","Robo total","NO","NO","FLORES",7,-34.6296506,-58.4655181,1
593701,2017,"JUNIO","VIERNES","2017-06-16",23,"Robo","Robo total","NO","NO","BELGRANO",13,-34.5586461,-58.4665192,1
593704,2017,"JUNIO","VIERNES","2017-06-16",13,"Robo","Robo total","NO","NO","VILLA CRESPO",15,-34.5954452,-58.4410518,1
593707,2017,"JUNIO","VIERNES","2017-06-16",23,"Robo","Robo total","NO","NO","VILLA SANTA RITA",11,-34.614944,-58.482911,1
593710,2017,"JUNIO","VIERNES","2017-06-16",20,"Robo","Robo total","NO","SI","FLORES",7,-34.6292836,-58.4640966,1
593713,2017,"JUNIO","VIERNES","2017-06-16",7,"Robo","Robo total","NO","NO","VILLA LUGANO",8,-34.6762104,-58.4667958,1
593716,2017,"JUNIO","VIERNES","2017-06-16",18,"Robo","Robo total","SI","NO","BELGRANO",13,-34.5576758,-58.4589313,1
593719,2017,"JUNIO","VIERNES","2017-06-16",19,"Robo","Robo total","SI","NO","PALERMO",14,-34.5873714,-58.4262033,1
593722,2017,"JUNIO","VIERNES","2017-06-16",20,"Robo","Robo total","NO","NO","RETIRO",1,-34.5929001,-58.3752645,1
593725,2017,"JUNIO","VIERNES","2017-06-16",19,"Robo","Robo automotor","NO","NO","PARQUE CHACABUCO",7,-34.6305196,-58.4440811,1
593728,2017,"JUNIO","VIERNES","2017-06-16",12,"Robo","Robo total","NO","NO","RETIRO",1,-34.598593,-58.3742147,1
593731,2017,"JUNIO","VIERNES","2017-06-16",20,"Robo","Robo total","NO","NO","PALERMO",14,-34.5915485,-58.4191443,1
593734,2017,"JUNIO","VIERNES","2017-06-16",16,"Robo","Robo total","NO","NO","PARQUE CHACABUCO",7,-34.6315651,-58.4285015,1
593737,2017,"JUNIO","VIERNES","2017-06-16",20,"Robo","Robo total","NO","SI","FLORESTA",10,-34.6314083,-58.4785195,1
593740,2017,"JUNIO","VIERNES","2017-06-16",20,"Robo","Robo automotor","SI","NO","BOCA",4,-34.6331835,-58.3637765,1
593743,2017,"JUNIO","VIERNES","2017-06-16",7,"Robo","Robo total","SI","NO","PALERMO",14,-34.5749082,-58.4353503,1
593746,2017,"JUNIO","VIERNES","2017-06-16",16,"Robo","Robo total","SI","NO","FLORES",7,-34.6444545,-58.4461316,1
593749,2017,"JUNIO","VIERNES","2017-06-16",11,"Robo","Robo total","NO","NO","RECOLETA",2,-34.5937945,-58.405595,1
593752,2017,"JUNIO","VIERNES","2017-06-16",20,"Robo","Robo automotor","SI","NO","PARQUE CHACABUCO",7,-34.6427842,-58.4442693,1
593755,2017,"JUNIO","VIERNES","2017-06-16",15,"Robo","Robo total","NO","NO","PARQUE CHACABUCO",7,-34.6427842,-58.4442693,1
593758,2017,"JUNIO","VIERNES","2017-06-16",17,"Robo","Robo total","NO","NO","COGHLAN",12,-34.5636494,-58.4686097,1
593761,2017,"JUNIO","VIERNES","2017-06-16",23,"Robo","Robo total","NO","NO","VILLA GRAL. MITRE",11,-34.6145531,-58.4615979,1
593764,2017,"JUNIO","VIERNES","2017-06-16",15,"Robo","Robo total","NO","NO","VELEZ SARSFIELD",10,-34.6283143,-58.5063133,1
593767,2017,"JUNIO","VIERNES","2017-06-16",18,"Robo","Robo total","SI","NO","VILLA ORTUZAR",15,-34.5785707,-58.4693749,1
593770,2017,"JUNIO","VIERNES","2017-06-16",15,"Robo","Robo total","SI","NO","BALVANERA",3,-34.6106244,-58.413102,1
593773,2017,"JUNIO","VIERNES","2017-06-16",18,"Robo","Robo total","NO","SI","VILLA LURO",10,-34.6346629,-58.5083147,1
593776,2017,"JUNIO","VIERNES","2017-06-16",18,"Robo","Robo total","NO","NO","COLEGIALES",13,-34.566148,-58.452317,1
593779,2017,"JUNIO","VIERNES","2017-06-16",14,"Robo","Robo total","NO","NO","VILLA DEL PARQUE",11,-34.6031448,-58.4900095,1
593782,2017,"JUNIO","VIERNES","2017-06-16",22,"Robo","Robo total","SI","NO","PALERMO",14,-34.5860489,-58.425948,1
593785,2017,"JUNIO","VIERNES","2017-06-16",15,"Robo","Robo total","NO","NO","FLORES",7,-34.6444545,-58.4461316,1
593788,2017,"JUNIO","VIERNES","2017-06-16",19,"Robo","Robo total","NO","NO","BARRACAS",4,-34.6278763,-58.3765556,1
593791,2017,"JUNIO","VIERNES","2017-06-16",12,"Robo","Robo total","SI","SI","FLORES",7,-34.6455293,-58.4595155,1
593794,2017,"JUNIO","VIERNES","2017-06-16",12,"Robo","Robo automotor","SI","NO","FLORES",7,-34.6304005,-58.4549188,1
593797,2017,"JUNIO","VIERNES","2017-06-16",8,"Robo","Robo total","NO","NO","FLORES",7,-34.6276039,-58.4545275,1
593800,2017,"JUNIO","VIERNES","2017-06-16",22,"Robo","Robo total","NO","NO","ALMAGRO",5,-34.6052629,-58.4183552,1
593803,2017,"JUNIO","VIERNES","2017-06-16",20,"Robo","Robo total","NO","NO","VILLA SANTA RITA",11,-34.61509,-58.480329,1
593806,2017,"JUNIO","VIERNES","2017-06-16",19,"Robo","Robo total","NO","NO","PALERMO",14,-34.5690295,-58.4363248,1
593809,2017,"JUNIO","VIERNES","2017-06-16",19,"Robo","Robo total","NO","NO","RECOLETA",2,-34.5816723,-58.3959977,1
593812,2017,"JUNIO","VIERNES","2017-06-16",19,"Robo","Robo total","NO","NO","PALERMO",14,-34.5655859,-58.439923,1
593815,2017,"JUNIO","VIERNES","2017-06-16",12,"Robo","Robo total","NO","NO","BALVANERA",3,-34.6094766,-58.3962865,1
593818,2017,"JUNIO","VIERNES","2017-06-16",4,"Robo","Robo total","SI","SI","VILLA LUGANO",8,-34.6840603,-58.4640637,1
593821,2017,"JUNIO","VIERNES","2017-06-16",13,"Robo","Robo total","SI","NO","VILLA LUGANO",8,-34.6746402,-58.4603725,1
593824,2017,"JUNIO","VIERNES","2017-06-16",18,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.6371077,-58.4056162,1
593827,2017,"JUNIO","VIERNES","2017-06-16",23,"Robo","Robo total","NO","NO","VELEZ SARSFIELD",10,-34.6289673,-58.4903931,1
593830,2017,"JUNIO","VIERNES","2017-06-16",18,"Robo","Robo total","NO","NO","NUÑEZ",13,-34.537474,-58.4679487,1
593833,2017,"JUNIO","VIERNES","2017-06-16",21,"Robo","Robo total","NO","NO","NUÑEZ",13,-34.537166,-58.467912,1
593836,2017,"JUNIO","VIERNES","2017-06-16",20,"Robo","Robo total","NO","NO","PARQUE CHACABUCO",7,-34.6336008,-58.4292805,1
593839,2017,"JUNIO","VIERNES","2017-06-16",21,"Robo","Robo automotor","SI","NO","PARQUE CHACABUCO",7,-34.6393986,-58.4251964,1
593842,2017,"JUNIO","VIERNES","2017-06-16",20,"Robo","Robo total","SI","NO","PARQUE CHACABUCO",7,-34.6462235,-58.4349404,1
593845,2017,"JUNIO","VIERNES","2017-06-16",21,"Robo","Robo automotor","SI","NO","VILLA SOLDATI",8,-34.662886,-58.4421318,1
593848,2017,"JUNIO","VIERNES","2017-06-16",15,"Robo","Robo total","NO","NO","FLORES",7,-34.6497772909608,-58.4408283233643,1
593851,2017,"JUNIO","VIERNES","2017-06-16",16,"Robo","Robo total","SI","NO","FLORES",7,-34.6488171,-58.4407073,1
593854,2017,"JUNIO","VIERNES","2017-06-16",23,"Robo","Robo total","SI","NO","BOEDO",5,-34.6254502,-58.4216941,1
593857,2017,"JUNIO","VIERNES","2017-06-16",16,"Robo","Robo total","NO","NO","PALERMO",14,-34.5839557,-58.4235573,1
593860,2017,"JUNIO","VIERNES","2017-06-16",20,"Robo","Robo total","NO","NO","FLORES",7,-34.62244,-58.4636034,1
593863,2017,"JUNIO","VIERNES","2017-06-16",21,"Robo","Robo total","NO","NO","PALERMO",14,-34.5809251,-58.420466,1
593866,2017,"JUNIO","VIERNES","2017-06-16",17,"Robo","Robo total","NO","NO","PALERMO",14,-34.5791517,-58.4006632,1
593869,2017,"JUNIO","VIERNES","2017-06-16",22,"Robo","Robo total","NO","SI","SAN CRISTOBAL",3,-34.6273292,-58.4085907,1
593872,2017,"JUNIO","VIERNES","2017-06-16",9,"Robo","Robo total","SI","SI","VILLA SANTA RITA",11,-34.618434,-58.4812476,1
593875,2017,"JUNIO","VIERNES","2017-06-16",17,"Robo","Robo total","NO","NO","ALMAGRO",5,-34.6127817,-58.4199265,1
593878,2017,"JUNIO","VIERNES","2017-06-16",20,"Robo","Robo total","NO","NO","ALMAGRO",5,-34.6100395,-58.4225436,1
593881,2017,"JUNIO","VIERNES","2017-06-16",15,"Robo","Robo total","NO","NO","VILLA LUGANO",8,-34.6711151,-58.4746806,1
593884,2017,"JUNIO","VIERNES","2017-06-16",23,"Robo","Robo automotor","NO","NO","CABALLITO",6,-34.6166373,-58.4387675,1
593887,2017,"JUNIO","VIERNES","2017-06-16",23,"Robo","Robo total","NO","NO","ALMAGRO",5,-34.614361,-58.427619,1
593890,2017,"JUNIO","VIERNES","2017-06-16",23,"Robo","Robo total","NO","NO","BALVANERA",3,-34.6097852,-58.4032209,1
593893,2017,"JUNIO","VIERNES","2017-06-16",23,"Robo","Robo automotor","SI","NO","BALVANERA",3,-34.6067069,-58.4099951,1
593896,2017,"JUNIO","VIERNES","2017-06-16",0,"Robo","Robo total","NO","NO",NULL,NULL,NULL,NULL,1
593899,2017,"JUNIO","VIERNES","2017-06-16",22,"Robo","Robo total","NO","SI","VILLA CRESPO",15,-34.6001415,-58.4355339,1
593902,2017,"JUNIO","VIERNES","2017-06-16",0,"Robo","Robo total","NO","NO","BALVANERA",3,-34.6060074,-58.3979808,1
593905,2017,"JUNIO","VIERNES","2017-06-16",0,"Robo","Robo total","NO","NO","BALVANERA",3,-34.6186822,-58.4093397,1
593908,2017,"JUNIO","VIERNES","2017-06-16",21,"Robo","Robo total","SI","NO","ALMAGRO",5,-34.6217635,-58.4275998,1
593911,2017,"JUNIO","VIERNES","2017-06-16",21,"Robo","Robo total","NO","NO","MONSERRAT",1,-34.6112917,-58.3719922,1
593914,2017,"JUNIO","VIERNES","2017-06-16",18,"Robo","Robo automotor","SI","NO","VILLA DEVOTO",11,-34.6060061,-58.5230689,1
593917,2017,"JUNIO","VIERNES","2017-06-16",20,"Robo","Robo total","SI","NO",NULL,NULL,NULL,NULL,1
593920,2017,"JUNIO","VIERNES","2017-06-16",0,"Robo","Robo total","NO","NO","BALVANERA",3,-34.6067782,-58.3921203,1
593923,2017,"JUNIO","VIERNES","2017-06-16",20,"Robo","Robo total","NO","NO","MONSERRAT",1,-34.608493,-58.3734608,1
593926,2017,"JUNIO","VIERNES","2017-06-16",19,"Robo","Robo automotor","SI","NO","VILLA PUEYRREDON",12,-34.5863295,-58.5089552,1
593929,2017,"JUNIO","VIERNES","2017-06-16",8,"Robo","Robo total","NO","NO","CABALLITO",6,-34.6280151,-58.4338254,1
593932,2017,"JUNIO","VIERNES","2017-06-16",0,"Robo","Robo total","NO","NO","SAN CRISTOBAL",3,-34.6286813,-58.4011094,1
593935,2017,"JUNIO","VIERNES","2017-06-16",18,"Robo","Robo total","NO","NO","ALMAGRO",5,-34.597954,-58.4132623,1
593938,2017,"JUNIO","VIERNES","2017-06-16",0,"Robo","Robo total","NO","NO","VILLA DEL PARQUE",11,-34.6097007,-58.4883972,1
593941,2017,"JUNIO","VIERNES","2017-06-16",0,"Robo","Robo total","NO","NO","MONSERRAT",1,-34.6168685,-58.391669,1
593944,2017,"JUNIO","VIERNES","2017-06-16",18,"Robo","Robo total","SI","NO","VILLA DEVOTO",11,-34.5974826,-58.5000423,1
593947,2017,"JUNIO","VIERNES","2017-06-16",17,"Robo","Robo total","NO","NO","ALMAGRO",5,-34.6085906,-58.4230483,1
593950,2017,"JUNIO","VIERNES","2017-06-16",15,"Robo","Robo total","NO","NO","RETIRO",1,-34.5969523,-58.386505,1
593953,2017,"JUNIO","VIERNES","2017-06-16",14,"Robo","Robo total","NO","NO","VILLA DEVOTO",11,-34.6112743,-58.5088052,1
593956,2017,"JUNIO","VIERNES","2017-06-16",18,"Robo","Robo total","NO","NO","RETIRO",1,-34.599066,-58.3820938,1
593959,2017,"JUNIO","VIERNES","2017-06-16",5,"Robo","Robo total","SI","NO","VILLA DEL PARQUE",11,-34.6034694,-58.4881846,1
593962,2017,"JUNIO","VIERNES","2017-06-16",0,"Robo","Robo total","NO","NO","SAN NICOLAS",1,-34.6088324,-58.3890263,1
593965,2017,"JUNIO","VIERNES","2017-06-16",18,"Robo","Robo total","NO","NO","VILLA SANTA RITA",11,-34.6180882,-58.4833153,1
593968,2017,"JUNIO","VIERNES","2017-06-16",18,"Robo","Robo automotor","NO","NO",NULL,NULL,NULL,NULL,1
593971,2017,"JUNIO","VIERNES","2017-06-16",14,"Robo","Robo automotor","SI","NO","FLORES",7,-34.6509486,-58.4447428,1
593974,2017,"JUNIO","VIERNES","2017-06-16",13,"Robo","Robo total","NO","NO","PALERMO",14,-34.5749082,-58.4353503,1
593977,2017,"JUNIO","VIERNES","2017-06-16",1,"Robo","Robo automotor","NO","NO","VILLA DEVOTO",11,-34.6077805,-58.5124022,1
593980,2017,"JUNIO","VIERNES","2017-06-16",0,"Robo","Robo total","NO","NO","SAN NICOLAS",1,-34.6087791,-58.386283,1
593983,2017,"JUNIO","VIERNES","2017-06-16",8,"Robo","Robo total","NO","NO","VILLA SANTA RITA",11,-34.61241891194808,-58.48322597450859,1
593986,2017,"JUNIO","VIERNES","2017-06-16",15,"Robo","Robo total","NO","NO","CABALLITO",6,-34.6275532,-58.4430827,1
593989,2017,"JUNIO","VIERNES","2017-06-16",0,"Robo","Robo total","NO","NO","SAAVEDRA",12,-34.5540706,-58.4930872,1
593992,2017,"JUNIO","VIERNES","2017-06-16",17,"Robo","Robo total","NO","NO","PARQUE CHACABUCO",7,-34.6340029,-58.4327378,1
593995,2017,"JUNIO","VIERNES","2017-06-16",16,"Robo","Robo total","NO","SI","CONSTITUCION",1,-34.6250603,-58.3896656,1
593998,2017,"JUNIO","VIERNES","2017-06-16",7,"Robo","Robo total","NO","NO","BALVANERA",3,-34.6130413,-58.3983758,1
594001,2017,"JUNIO","VIERNES","2017-06-16",1,"Robo","Robo total","NO","NO","BOCA",4,-34.6330178,-58.3609589,1
594004,2017,"JUNIO","VIERNES","2017-06-16",7,"Robo","Robo total","NO","NO","VILLA URQUIZA",12,-34.5755681,-58.4843335,1
594007,2017,"JUNIO","VIERNES","2017-06-16",0,"Robo","Robo total","NO","SI","CABALLITO",6,-34.6110458,-58.4533606,1
594010,2017,"JUNIO","VIERNES","2017-06-16",0,"Robo","Robo total","NO","NO","PALERMO",14,-34.588298,-58.416552,1
594013,2017,"JUNIO","VIERNES","2017-06-16",10,"Robo","Robo total","NO","NO","CHACARITA",15,-34.5869162,-58.4551194,1
594016,2017,"JUNIO","VIERNES","2017-06-16",12,"Robo","Robo total","NO","NO","PALERMO",14,-34.5869755,-58.4311347,1
594019,2017,"JUNIO","VIERNES","2017-06-16",13,"Robo","Robo total","SI","NO","VILLA SANTA RITA",11,-34.6183993,-58.4723557,1
594022,2017,"JUNIO","VIERNES","2017-06-16",8,"Robo","Robo total","SI","SI","BARRACAS",4,-34.6481753,-58.3875892,1
594025,2017,"JUNIO","VIERNES","2017-06-16",1,"Robo","Robo total","NO","NO","PALERMO",14,-34.5925423,-58.4226953,1
594028,2017,"JUNIO","VIERNES","2017-06-16",13,"Robo","Robo total","NO","NO","VILLA URQUIZA",12,-34.570605,-58.4896469,1
594031,2017,"JUNIO","VIERNES","2017-06-16",11,"Robo","Robo total","NO","NO","VILLA URQUIZA",12,-34.572963,-58.489357,1
594034,2017,"JUNIO","VIERNES","2017-06-16",0,"Robo","Robo total","NO","NO","VILLA LUGANO",8,-34.6763451,-58.4764774,1
594037,2017,"JUNIO","VIERNES","2017-06-16",6,"Robo","Robo total","NO","SI","VILLA DEVOTO",11,-34.6083399,-58.5086507,1
594040,2017,"JUNIO","VIERNES","2017-06-16",16,"Robo","Robo total","SI","NO","RECOLETA",2,-34.5948621,-58.3918664,1
594043,2017,"JUNIO","VIERNES","2017-06-16",15,"Robo","Robo total","NO","NO","BELGRANO",13,-34.561473,-58.45567,1
594046,2017,"JUNIO","VIERNES","2017-06-16",2,"Robo","Robo automotor","SI","NO","VILLA REAL",10,-34.6204781,-58.5248678,1
594049,2017,"JUNIO","VIERNES","2017-06-16",15,"Robo","Robo total","NO","NO","ALMAGRO",5,-34.6064426,-58.4290312,1
594052,2017,"JUNIO","VIERNES","2017-06-16",6,"Robo","Robo total","SI","NO","BELGRANO",13,-34.5636758,-58.459474,1
594055,2017,"JUNIO","VIERNES","2017-06-16",5,"Robo","Robo total","NO","NO","PATERNAL",15,-34.6010489,-58.4667474,1
594058,2017,"JUNIO","VIERNES","2017-06-16",0,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.6381764,-58.3980072,1
594061,2017,"JUNIO","VIERNES","2017-06-16",14,"Robo","Robo automotor","NO","NO","BARRACAS",4,-34.6375235,-58.3888782,1
594064,2017,"JUNIO","VIERNES","2017-06-16",15,"Robo","Robo total","NO","SI","CABALLITO",6,-34.61526,-58.4408652,1
594067,2017,"JUNIO","VIERNES","2017-06-16",0,"Robo","Robo total","NO","SI","PALERMO",14,-34.5876422,-58.4118658,1
594070,2017,"JUNIO","VIERNES","2017-06-16",8,"Robo","Robo total","NO","SI",NULL,NULL,NULL,NULL,1
594073,2017,"JUNIO","VIERNES","2017-06-16",14,"Robo","Robo total","SI","SI","LINIERS",9,-34.6392999,-58.5286467,1
594076,2017,"JUNIO","VIERNES","2017-06-16",13,"Robo","Robo total","NO","NO","PARQUE AVELLANEDA",9,-34.6452983,-58.4846086,1
594079,2017,"JUNIO","VIERNES","2017-06-16",3,"Robo","Robo total","NO","NO","CONSTITUCION",1,-34.6209392,-58.3800754,1
594082,2017,"JUNIO","VIERNES","2017-06-16",8,"Robo","Robo total","NO","SI","BELGRANO",13,-34.5568725,-58.4616741,1
594085,2017,"JUNIO","VIERNES","2017-06-16",0,"Robo","Robo total","SI","NO",NULL,NULL,NULL,NULL,1
594088,2017,"JUNIO","VIERNES","2017-06-16",0,"Robo","Robo total","NO","NO","BALVANERA",3,-34.607264,-58.4089359,1
594091,2017,"JUNIO","VIERNES","2017-06-16",8,"Robo","Robo total","NO","NO","BARRACAS",4,-34.6545784948168,-58.3987712860107,1
594094,2017,"JUNIO","VIERNES","2017-06-16",0,"Robo","Robo total","SI","NO","BALVANERA",3,-34.6093542,-58.4059952,1
594097,2017,"JUNIO","VIERNES","2017-06-16",10,"Robo","Robo total","NO","NO","VILLA LUGANO",8,-34.6724139,-58.4934571,1
594100,2017,"JUNIO","VIERNES","2017-06-16",0,"Robo","Robo total","SI","NO","BALVANERA",3,-34.608365,-58.399728,1
594103,2017,"JUNIO","VIERNES","2017-06-16",0,"Robo","Robo total","NO","SI","BELGRANO",13,-34.5573894,-58.4537217,1
594106,2017,"JUNIO","VIERNES","2017-06-16",12,"Robo","Robo total","NO","NO","SAN NICOLAS",1,-34.6017925,-58.3895482,1
594109,2017,"JUNIO","VIERNES","2017-06-16",10,"Robo","Robo total","NO","SI","CABALLITO",6,-34.6234662,-58.4486852,1
594112,2017,"JUNIO","VIERNES","2017-06-16",12,"Robo","Robo total","NO","SI","NUÑEZ",13,-34.5517094,-58.4654214,1
594115,2017,"JUNIO","VIERNES","2017-06-16",8,"Robo","Robo total","NO","NO","SAN NICOLAS",1,-34.6030931,-58.3878458,1
594118,2017,"JUNIO","VIERNES","2017-06-16",0,"Robo","Robo total","NO","NO","ALMAGRO",5,-34.6059333,-58.4291016,1
594121,2017,"JUNIO","VIERNES","2017-06-16",12,"Robo","Robo total","SI","NO",NULL,NULL,-34.5231881,-58.5620237,1
594124,2017,"JUNIO","VIERNES","2017-06-16",8,"Robo","Robo total","NO","NO","PARQUE CHACABUCO",7,-34.6404263,-58.4249045,1
594127,2017,"JUNIO","VIERNES","2017-06-16",1,"Robo","Robo total","NO","NO","VILLA CRESPO",15,-34.604765,-58.4398854,1
594130,2017,"JUNIO","VIERNES","2017-06-16",0,"Robo","Robo total","NO","NO","CHACARITA",15,-34.5898497,-58.4517833,1
594133,2017,"JUNIO","VIERNES","2017-06-16",2,"Robo","Robo total","SI","NO","VILLA URQUIZA",12,-34.5759618,-58.4915338,1
594136,2017,"JUNIO","VIERNES","2017-06-16",11,"Robo","Robo total","NO","NO","PARQUE CHAS",15,-34.5818911,-58.4816712,1
594139,2017,"JUNIO","VIERNES","2017-06-16",11,"Robo","Robo total","NO","NO","BARRACAS",4,-34.6497938,-58.374549,1
594142,2017,"JUNIO","VIERNES","2017-06-16",0,"Robo","Robo total","SI","SI","VILLA SOLDATI",8,-34.6570262,-58.4317197,1
594145,2017,"JUNIO","VIERNES","2017-06-16",8,"Robo","Robo total","NO","NO",NULL,NULL,NULL,NULL,1
594148,2017,"JUNIO","VIERNES","2017-06-16",5,"Robo","Robo total","NO","NO","VILLA LUGANO",8,-34.6746731,-58.4702954,1
594151,2017,"JUNIO","VIERNES","2017-06-16",8,"Robo","Robo total","NO","NO","BALVANERA",3,-34.617713,-58.391786,1
594154,2017,"JUNIO","VIERNES","2017-06-16",0,"Robo","Robo total","NO","SI","VILLA CRESPO",15,-34.5912502,-58.4416442,1
594157,2017,"JUNIO","VIERNES","2017-06-16",0,"Robo","Robo total","NO","NO","SAN NICOLAS",1,-34.6024495,-58.3795479,1
594160,2017,"JUNIO","VIERNES","2017-06-16",7,"Robo","Robo total","NO","NO","SAN TELMO",1,-34.6219952,-58.3756486,1
594163,2017,"JUNIO","VIERNES","2017-06-16",0,"Robo","Robo total","NO","NO","RECOLETA",2,-34.599367,-58.39644,1
594166,2017,"JUNIO","VIERNES","2017-06-16",2,"Robo","Robo total","NO","NO","CONSTITUCION",1,-34.6277327,-58.3796059,1
594169,2017,"JUNIO","VIERNES","2017-06-16",5,"Robo","Robo automotor","NO","NO","MATADEROS",9,-34.6567634,-58.480386,1
594172,2017,"JUNIO","VIERNES","2017-06-16",3,"Robo","Robo total","NO","SI","RECOLETA",2,-34.5928997,-58.4030372,1
594175,2017,"JUNIO","VIERNES","2017-06-16",0,"Robo","Robo total","NO","NO","ALMAGRO",5,-34.6075919,-58.421346,1
594178,2017,"JUNIO","VIERNES","2017-06-16",1,"Robo","Robo total","NO","NO","RECOLETA",2,-34.5991321,-58.3879357,1
594181,2017,"JUNIO","VIERNES","2017-06-16",2,"Robo","Robo total","NO","NO","SAN NICOLAS",1,-34.6053827,-58.3871633,1
594184,2017,"JUNIO","VIERNES","2017-06-16",0,"Robo","Robo total","NO","NO","SAN NICOLAS",1,-34.599748,-58.392163,1
594187,2017,"JUNIO","VIERNES","2017-06-16",14,"Robo","Robo total","NO","NO","SAN NICOLAS",1,-34.6031332,-58.3912546,1
594190,2017,"JUNIO","VIERNES","2017-06-16",11,"Robo","Robo total","NO","NO","VILLA LUGANO",8,-34.6847604,-58.4647318,1
